港澳频道,#genre#
龙华戏剧台,https://t.freetv.fun/live/long-hua-xi-ju-1.m3u8
美亚电影台,https://t.freetv.fun/live/mei-ya-dian-ying-3.m3u8
影迷心公社,https://live.ottiptv.cc/huya/30522289
TVB华丽台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
TVB星河国语,http://php.jdshipin.com:8880/smt.php?id=Xinhe
东森,https://t.freetv.fun/live/dong-sen-mei-zhou-1-1.m3u8
东森,https://t.freetv.fun/live/dong-sen-mei-zhou-1.m3u8
东森,https://t.freetv.fun/live/dong-sen-mei-zhou-2-1.m3u8
凤凰香港,https://mgev.188766.xyz/?migutoken=92abbfde086cb757f6b541b464825111&id=fhhk&pp=1
凤凰中文,https://mgev.188766.xyz/?migutoken=0b2019460a2de764257eb6713346d30d&id=fhzw&pp=1
凤凰中文,https://t.freetv.fun/live/feng-huang-zhong-wen.m3u8
凤凰中文,https://stream1.freetv.fun/2b657a181daa345025199e7d6b8de95a1a87b19abceafbd16e2499a49da33c6f.m3u8
凤凰中文,https://stream1.freetv.fun/4e695e885cc20b20b7e3ec874fe52ed75e27443778c8ff29e498c4c9d7cec4a0.m3u8
凤凰资讯台,https://mgev.188766.xyz/?migutoken=5e0cbb4a6313e3d4ef513746806981c2&id=fhzx&pp=1
凤凰资讯台,https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8
华视,https://t.freetv.fun/live/hua-shi-1.ts
吉林卫视MCP,https://live.ottiptv.cc/mcp/jiling.m3u8?userid=5559462299&sign=9c23ff04d86bf9e961d6c3e12c560ed3a904501905d40ba3298b90e018a8b791e852acd8280c3dc18fa4bcd4f7b19b976fb39922348183c593ade389d3fad9e0c1c9ffdec1318f0686ed5ae5177d&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
民视,http://37.27.111.214:8080/live/6/hls.m3u8
民视第一台,http://37.27.111.214:8080/live/4/hls.m3u8
民视第一台,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv003
民视台湾台,http://37.27.111.214:8080/live/5/hls.m3u8
民视新闻台,https://t.freetv.fun/live/min-shi-xin-wen.m3u8
台视新闻台,https://stream1.freetv.fun/tai-shi-xin-wen-1.m3u8
台视新闻台,https://t.freetv.fun/live/tai-shi-xin-wen-1-1.m3u8
台视新闻台,https://t.freetv.fun/live/tai-shi-xin-wen-1.m3u8
台视新闻台,https://t.freetv.fun/live/tai-shi-xin-wen-2-1.m3u8
无线翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线华丽台,http://php.jdshipin.com:8880/smt.php?id=Wlt
中视,http://37.27.111.214:8080/live/7/hls.m3u8
